URL,Product_id,BrandName,Category,Individual_category,category_by_Gender,Description,DiscountPrice (in Rs),OriginalPrice (in Rs),Discount Offer,Column2,SizeOption,Ratings,Reviews
https://www.myntra.com/tops/taavi/taavi-pink-striped-woven-legacy-a-line--sustainable-pure-cotton-top-with-smocking-detail/11464650/buy,11464650,Taavi,Indian Wear,tops,Women,taavi pink striped woven legacy a line  sustainable pure cotton top with smocking detail,674,1499,824.45,674.00,"XS, S, M, L, XL",4.3,651
https://www.myntra.com/kurtas/sangria/sangria-women-white--navy-blue-pure-cotton-striped-straight-kurta/9371747/buy,9371747,Sangria,Plus Size,kurtas,Women,sangria women white  navy blue pure cotton striped straight kurta,599,1499,899.40,599.00,"XS, S, M, L, XL, XXL, 3XL",4.1,651
https://www.myntra.com/jeans/levis/levis-men-blue-512-slim-tapered-fit-stretchable-jeans/15038460/buy,15038460,Levis,Bottom Wear,jeans,Men,levis men blue 512 slim tapered fit stretchable jeans,1959,2799,839.70,1959.00,"28, 30, 32, 34, 36, 38, 40, 42",4.4,650
https://www.myntra.com/trousers/wrogn/wrogn-men-navy-blue-slim-fit-chinos/11560486/buy,11560486,WROGN,Bottom Wear,trousers,Men,wrogn men navy blue slim fit chinos,1199,1999,799.60,1199.00,"28, 30, 32, 34, 36, 38",4.1,650
https://www.myntra.com/track-pants/mast--harbour/mast--harbour-men-grey-melange-joggers/6863011/buy,6863011,Mast & Harbour,Bottom Wear,track-pants,Men,mast  harbour men grey melange joggers,934,1699,764.55,934.00,"XS, S, M, L, XL, XXL",4.1,650
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-men-navy-blue-striped-polo-collar-pure-cotton-t-shirt/4149418/buy,4149418,Mast & Harbour,Topwear,tshirts,Men,mast  harbour men navy blue striped polo collar pure cotton t shirt,519,1299,779.40,519.00,"S, M, L, XL",4.2,650
https://www.myntra.com/tshirts/roadster/roadster-time-travlr-men-black-scoop-neck-sleveless-t-shirt-with-raw-edges/2498476/buy,2498476,Roadster,Topwear,tshirts,Men,roadster time travlr men black scoop neck sleveless t shirt with raw edges,224,499,274.45,224.00,"S, M, L, XL",4.2,650
https://www.myntra.com/tshirts/rigo/rigo-men-maroon--black-slogan-print-round-neck-cotton-t-shirt/11726706/buy,11726706,Rigo,Topwear,tshirts,Men,rigo men maroon  black slogan print round neck cotton t shirt,391,699,307.56,391.00,"M, L, XL",4.2,650
https://www.myntra.com/kurtas/sangria/sangria-women-navy-blue-printed-a-line-kurta/9371655/buy,9371655,Sangria,Indian Wear,kurtas,Women,sangria women navy blue printed a line kurta,594,1699,1104.35,594.00,"XS, S, M, L, XL, XXL, 3XL",4.1,650
https://www.myntra.com/tops/rare/rare-black-self-design-top/6552966/buy,6552966,RARE,Western,tops,Women,rare black self design top,,1299,701.46,0.00,"S, M, L, XL",4.2,650
https://www.myntra.com/tshirts/roadster/roadster-women-pack-of-2-typography-print-cotton-t-shirt/17384856/buy,17384856,Roadster,Western,tshirts,Women,roadster women pack of 2 typography print cotton t shirt,,1398,699.00,0.00,"XS, S, M, L, XL",4.4,650
https://www.myntra.com/briefs/damensch/damensch-men-deo-soft-deodorizing-micro-modal-solid-briefs-dam-as-b-obwgsb-pack-3-mix/9599113/buy,9599113,DAMENSCH,Inner Wear &  Sleep Wear,briefs,Men,damensch men deo soft deodorizing micro modal solid briefs dam as b obwgsb pack 3 mix,,1050,,534.07,"S, M, L, XL, XXL",4.4,649
https://www.myntra.com/kurtas/vishudh/vishudh-women-black--red-checked-cotton-kurta/14370140/buy,14370140,Vishudh,Indian Wear,kurtas,Women,vishudh women black  red checked cotton kurta,558,1299,740.43,558.00,"S, M, L, XL, XXL",4.3,649
https://www.myntra.com/kurtas/varanga/varanga-women-pink-yoke-design-gotta-patti-crepe-kurta/14508760/buy,14508760,Varanga,Indian Wear,kurtas,Women,varanga women pink yoke design gotta patti crepe kurta,689,2999,2309.23,689.00,"S, M, L, XL, XXL",4.1,649
https://www.myntra.com/kurta-sets/inddus/inddus-women-blue--white-yoke-design-kurta-with-palazzos/8889401/buy,8889401,Inddus,Indian Wear,kurta-sets,Women,inddus women blue  white yoke design kurta with palazzos,2251,4249,1997.03,2251.00,"S, M, L, XL, XXL",4.1,649
https://www.myntra.com/kurta-sets/sangria/women-purple-floral-zari-embroidered-anarkali-kurta-palazzo-dupatta-set/12104794/buy,12104794,Sangria,Indian Wear,kurta-sets,Women,women purple floral zari embroidered anarkali kurta palazzo dupatta set,2694,4899,2204.55,2694.00,"XS, S, M, L, XL, XXL, 3XL",4.3,649
https://www.myntra.com/kurtas/herenow/herenow-women-white-solid-straight-kurta/12530350/buy,12530350,HERE&NOW,Plus Size,kurtas,Women,herenow women white solid straight kurta,539,1199,659.45,539.00,"XS, S, M, L, XL, XXL, 3XL",4,649
https://www.myntra.com/tshirts/roadster/roadster-women-rust-brown--maroon-pack-of-2-printed-round-neck-knitted-t-shirts/17383438/buy,17383438,Roadster,Western,tshirts,Women,roadster women rust brown  maroon pack of 2 printed round neck knitted t shirts,,1598,799.00,0.00,"L, M, S, XS, XL",4.2,649
https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-men-blue--white-printed-round-neck-t-shirt/10939132/buy,10939132,Roadster,Topwear,tshirts,Men,the roadster lifestyle co men blue  white printed round neck t shirt,439,799,359.55,439.00,"XS, S, M, L, XL",4.2,648
https://www.myntra.com/kurta-sets/sangria/sangria-women-navy-blue--white-pure-cotton-printed-kurta-with-salwar/13437234/buy,13437234,Sangria,Indian Wear,kurta-sets,Women,sangria women navy blue  white pure cotton printed kurta with salwar,1259,2799,1539.45,1259.00,"XS, S, M, L, XL, XXL, 3XL",3.9,648
https://www.myntra.com/sarees/mitera/mitera-red-woven-design-kanjeevaram-saree/11244968/buy,11244968,Mitera,Indian Wear,sarees,Women,mitera red woven design kanjeevaram saree,999,3999,2999.25,999.00,Onesize,4,648
https://www.myntra.com/briefs/enamor/enamor-women-pack-of-3-assorted-mid-waist-hipster-cotton-briefs-cr02/12176804/buy,12176804,Enamor,Lingerie & Sleep Wear,briefs,Women,enamor women pack of 3 assorted mid waist hipster cotton briefs cr02,,699,,604.74,"S, M, L, XL",4,648
https://www.myntra.com/kurta-sets/sangria/sangria-women-green--red-pure-cotton-printed-kurta-with-palazzos/13437296/buy,13437296,Sangria,Plus Size,kurta-sets,Women,sangria women green  red pure cotton printed kurta with palazzos,659,2199,1539.30,659.00,"XS, S, M, L, XL, XXL, 3XL",4.2,648
https://www.myntra.com/tops/harpa/harpa-yellow-square-neck-top/12664634/buy,12664634,Harpa,Western,tops,Women,harpa yellow square neck top,,1399,699.50,0.00,"XS, S, M, L",4,648
https://www.myntra.com/dresses/uf/uf-women-lavender-net-solid-maxi-dress/11099570/buy,11099570,U&F,Western,dresses,Women,uf women lavender net solid maxi dress,,1699,1002.41,0.00,"S, M, L, XL, XXL",3.8,648
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-printed-tshirts/17523376/buy,17523376,Mast & Harbour,Western,tshirts,Women,mast  harbour women pack of 2 printed tshirts,,1798,899.00,0.00,"XS, S, M, L, XL",4.2,648
https://www.myntra.com/tshirts/roadster/roadster-women-black-solid-v-neck-pure-cotton-t-shirt/10778684/buy,10778684,Roadster,Western,tshirts,Women,roadster women black solid v neck pure cotton t shirt,,599,269.55,0.00,"XS, S, M, L, XL",4.3,648
https://www.myntra.com/tops/dressberry/dressberry-women-fluorescent-green-ribbed-shirt-style-top/13179848/buy,13179848,DressBerry,Western,tops,Women,dressberry women fluorescent green ribbed shirt style top,,1399,,470.00,"XS, S, M, L, XL",4.5,648
https://www.myntra.com/kurta-sets/anouk/anouk-men-black--red-self-design-kurta-with-pyjamas/9366013/buy,9366013,Anouk,Indian Wear,kurta-sets,Men,anouk men black  red self design kurta with pyjamas,1359,3399,2039.40,1359.00,"S, M, L, XL, XXL",3.9,647
https://www.myntra.com/tshirts/roadster/roadster-men-navy-blue-typography-printed-t-shirt/9102595/buy,9102595,Roadster,Topwear,tshirts,Men,roadster men navy blue typography printed t shirt,319,799,479.40,319.00,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.2,647
https://www.myntra.com/sarees/ishin/ishin-green--red-printed-saree/10500838/buy,10500838,Ishin,Indian Wear,sarees,Women,ishin green  red printed saree,674,1349,674.50,674.00,Onesize,3.9,647
https://www.myntra.com/kurta-sets/sringam/sringam-women-yellow--white-printed-kurta-with-trousers--dupatta/11569266/buy,11569266,Sringam,Indian Wear,kurta-sets,Women,sringam women yellow  white printed kurta with trousers  dupatta,1418,3299,1880.43,1418.00,"S, M, L, XL, XXL",3.9,647
https://www.myntra.com/lehenga-choli/satrani/satrani-teal-blue--pink-solid-unstitched-lehenga--blouse-with-dupatta/11671590/buy,11671590,Satrani,Indian Wear,lehenga-choli,Women,satrani teal blue  pink solid unstitched lehenga  blouse with dupatta,1687,5818,4130.78,1687.00,Onesize,4.3,647
https://www.myntra.com/lounge-pants/claura/claura-black-solid-lounge-pants-lower-11/5702437/buy,5702437,Claura,Lingerie & Sleep Wear,lounge-pants,Women,claura black solid lounge pants lower 11,593,899,305.66,593.00,"M, L, XL",3.9,647
https://www.myntra.com/trousers/street-9/street-9-women-mustard-brown-cargos/12277586/buy,12277586,STREET 9,Western,trousers,Women,street 9 women mustard brown cargos,,1799,899.50,0.00,"26, 28, 30, 32, 34",4.3,647
https://www.myntra.com/dresses/berrylush/berrylush-women-black-floral-printed-maxi-dress/9249061/buy,9249061,Berrylush,Western,dresses,Women,berrylush women black floral printed maxi dress,,2600,1014.00,0.00,"S, M, L, XL",4.4,647
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-solid-tshirts/17525460/buy,17525460,Mast & Harbour,Western,tshirts,Women,mast  harbour women pack of 2 solid tshirts,,1598,,470.00,"XS, S, M, L, XL",4.3,647
https://www.myntra.com/socks/mast--harbour/mast--harbour-men-set-of-3-socks/1616324/buy,1616324,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,mast  harbour men set of 3 socks,319,399,79.80,319.00,Onesize,4.3,646
https://www.myntra.com/kurtis/anubhutee/anubhutee-women-navy-blue--white-printed-kurti/11053762/buy,11053762,Anubhutee,Indian Wear,kurtis,Women,anubhutee women navy blue  white printed kurti,629,1399,769.45,629.00,"S, M, L, XL, XXL",4.3,646
https://www.myntra.com/kurta-sets/sangria/sangria-women-pink--beige-pure-cotton-ethnic-motif-printed-kurta-with-salwar/13437262/buy,13437262,Sangria,Indian Wear,kurta-sets,Women,sangria women pink  beige pure cotton ethnic motif printed kurta with salwar,1049,2999,1949.35,1049.00,"XS, S, M, L, XL, XXL, 3XL",4,646
https://www.myntra.com/kurtas/jaipur-kurti/jaipur-kurti-women-black--grey-striped-straight-kurta/8233165/buy,8233165,Jaipur Kurti,Plus Size,kurtas,Women,jaipur kurti women black  grey striped straight kurta,664,1899,1234.35,664.00,"XS, S, M, L, XL, XXL, 3XL",4.4,646
https://www.myntra.com/jeans/herenow/herenow-women-blue-solid-bootcut-stretchable-jeans/14139238/buy,14139238,HERE&NOW,Plus Size,jeans,Women,herenow women blue solid bootcut stretchable jeans,839,2099,1259.40,839.00,"26, 28, 30, 32, 34, 36, 38, 40",4.1,646
https://www.myntra.com/dresses/street-9/street-9-women-black-printed-a-line-dress/13072016/buy,13072016,STREET 9,Western,dresses,Women,street 9 women black printed a line dress,,1999,999.50,0.00,"XS, S, M, L, XL",4.6,646
https://www.myntra.com/dresses/berrylush/berrylush-women-rose-solid-styled-back-maxi-dress/10730128/buy,10730128,Berrylush,Western,dresses,Women,berrylush women rose solid styled back maxi dress,,2400,1800.00,0.00,"S, M, L, XL",4.2,646
https://www.myntra.com/jumpsuit/taavi/taavi-women-blue--white-indigo-hand-block-print-sustainable-jumpsuit-with-loose-legs--tie-ups/9254703/buy,9254703,Taavi,Western,jumpsuit,Women,taavi women blue  white indigo hand block print sustainable jumpsuit with loose legs  tie ups,,2599,1039.60,0.00,"XS, S, M, L, XL",4.2,646
https://www.myntra.com/jackets/roadster/the-roadster-lifestyle-co-women-blue-solid-denim-jacket/10562392/buy,10562392,Roadster,Western,jackets,Women,the roadster lifestyle co women blue solid denim jacket,,2699,1889.30,0.00,"XS, S, M, L, XL, XXL",4.2,646
https://www.myntra.com/trousers/domyos-by-decathlon/domyos-by-decathlon-women-burgundy-organic-cotton-yoga-pants/12965940/buy,12965940,Domyos By Decathlon,Western,trousers,Women,domyos by decathlon women burgundy organic cotton yoga pants,,899,71.92,0.00,"28, 30, 32, 34, 36, 38, 40",4.4,646
https://www.myntra.com/jeans/locomotive/locomotive-men-white-tapered-fit-mid-rise-mildly-distressed-stretchable-jeans/10020047/buy,10020047,LOCOMOTIVE,Bottom Wear,jeans,Men,locomotive men white tapered fit mid rise mildly distressed stretchable jeans,974,2499,1524.39,974.00,"30, 32, 34, 36",4.1,645
https://www.myntra.com/track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-navy-blue-solid-slim-fit-jogger-lifestyle-track-pants/8897791/buy,8897791,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,hrx by hrithik roshan men navy blue solid slim fit jogger lifestyle track pants,664,1899,1234.35,664.00,"S, M, L, XL, XXL",3.9,645
https://www.myntra.com/kurtas/house-of-pataudi/house-of-pataudi-men-turquoise-blue-chikankari-embroidered-straight-kurta/8704519/buy,8704519,House of Pataudi,Indian Wear,kurtas,Men,house of pataudi men turquoise blue chikankari embroidered straight kurta,1649,2999,1349.55,1649.00,"S, M, L, XL, XXL",4.4,645
https://www.myntra.com/shirts/harvard/harvard-men-yellow--blue-slim-fit-checked-sustainable-casual-shirt/2391102/buy,2391102,Harvard,Topwear,shirts,Men,harvard men yellow  blue slim fit checked sustainable casual shirt,1199,1999,799.60,1199.00,"38, 40, 42, 44",4,645
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-men-orange-solid-round-neck-t-shirt/3082392/buy,3082392,Mast & Harbour,Topwear,tshirts,Men,mast  harbour men orange solid round neck t shirt,339,849,509.40,339.00,"S, M, L, XL",4.2,645
https://www.myntra.com/kurta-sets/jaipur-kurti/jaipur-kurti-women-navy-blue--green-woven-design-kurta-with-trousers--dupatta/9000189/buy,9000189,Jaipur Kurti,Indian Wear,kurta-sets,Women,jaipur kurti women navy blue  green woven design kurta with trousers  dupatta,1257,3699,2441.34,1257.00,"XS, S, M, L, XL, XXL",4,645
https://www.myntra.com/bra/abelino/abelino-pink-printed-non-wired-lightly-padded-t-shirt-bra-appypink01/7865861/buy,7865861,ABELINO,Lingerie & Sleep Wear,bra,Women,abelino pink printed non wired lightly padded t shirt bra appypink01,430,1075,645.00,430.00,"28B, 30B, 32B, 34B, 36B, 38B, 40B",3.8,645
https://www.myntra.com/night-suits/drape-in-vogue/drape-in-vogue-women-pink-satin-finish-solid-nightsuit/11316784/buy,11316784,DRAPE IN VOGUE,Lingerie & Sleep Wear,night-suits,Women,drape in vogue women pink satin finish solid nightsuit,1199,1999,799.60,1199.00,"S, M, L, XL",3.9,645
https://www.myntra.com/sweatshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black-solid-hooded-sweatshirt/4881843/buy,4881843,HRX by Hrithik Roshan,Sports Wear,sweatshirts,Women,hrx by hrithik roshan women black solid hooded sweatshirt,1124,2499,1374.45,1124.00,"XS, S, M, L, XL, XXL",4.3,645
https://www.myntra.com/tshirts/roadster/roadster-women-pack-of-2-t-shirts/17382052/buy,17382052,Roadster,Western,tshirts,Women,roadster women pack of 2 t shirts,,1598,799.00,0.00,"XS, S, M, L, XL",4.1,645
https://www.myntra.com/sweatshirts/roadster/roadster-women-green-solid-sweatshirt/6011928/buy,6011928,Roadster,Western,sweatshirts,Women,roadster women green solid sweatshirt,,1599,1119.30,0.00,"XS, S, M, L, XL, XXL",3.8,645
https://www.myntra.com/tshirts/roadster/roadster-women-pack-of-2-printed-pure-cotton-t-shirt/17381764/buy,17381764,Roadster,Western,tshirts,Women,roadster women pack of 2 printed pure cotton t shirt,,1998,,470.00,"XS, S, M, L, XL",4.1,645
https://www.myntra.com/tops/roadster/roadster-women-olive-green-printed-top/2357270/buy,2357270,Roadster,Western,tops,Women,roadster women olive green printed top,,999,549.45,0.00,"XS, S, M, L, XL",4.1,645
https://www.myntra.com/track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-charcoal-grey-active-essential-track-pants/6833359/buy,6833359,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,hrx by hrithik roshan men charcoal grey active essential track pants,,1299,,930.04,"S, M, L, XL, XXL",3.9,644
https://www.myntra.com/jackets/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-black-solid-lifestyle-hooded-sporty-jacket/9445855/buy,9445855,HRX by Hrithik Roshan,Sports Wear,jackets,Men,hrx by hrithik roshan men black solid lifestyle hooded sporty jacket,1689,2599,909.65,1689.00,"S, M, L, XL, XXL",3.8,644
https://www.myntra.com/shirts/highlander/highlander-men-navy-blue-slim-fit-striped-casual-shirt/13842380/buy,13842380,HIGHLANDER,Topwear,shirts,Men,highlander men navy blue slim fit striped casual shirt,459,1149,689.40,459.00,"39, 40, 42, 44",4,644
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-men-blue-polo-collar-cotton-pure-cotton-t-shirt/4149378/buy,4149378,Mast & Harbour,Topwear,tshirts,Men,mast  harbour men blue polo collar cotton pure cotton t shirt,649,1299,649.50,649.00,"S, M, L, XL",3.9,644
https://www.myntra.com/sweatshirts/roadster/roadster-men-charcoal-grey-solid-hooded-sweatshirt/9334557/buy,9334557,Roadster,Topwear,sweatshirts,Men,roadster men charcoal grey solid hooded sweatshirt,519,1299,779.40,519.00,"XS, S, M, L, XL, XXL",4.2,644
https://www.myntra.com/night-suits/anubhutee/anubhutee-women-peach-coloured--purple-printed-cotton-night-suit/13021478/buy,13021478,Anubhutee,Lingerie & Sleep Wear,night-suits,Women,anubhutee women peach coloured  purple printed cotton night suit,961,2599,1637.37,961.00,"S, M, L, XL, XXL",3.7,644
https://www.myntra.com/tops/herenow/herenow-women-taupe--off-white-printed-top/2056691/buy,2056691,HERE&NOW,Plus Size,tops,Women,herenow women taupe  off white printed top,479,1199,719.40,479.00,"XS, S, M, L, XL, XXL",4.1,644
https://www.myntra.com/tshirts/dressberry/dressberry-women-mustard-yellow--navy-blue-solid-set-of-2-round-neck-t-shirts/9044845/buy,9044845,DressBerry,Western,tshirts,Women,dressberry women mustard yellow  navy blue solid set of 2 round neck t shirts,,1199,839.30,0.00,"XS, S, M, L, XL",3.7,644
https://www.myntra.com/jeans/roadster/roadster-women-blue-bootcut-mid-rise-clean-look-stretchable-jeans/11132268/buy,11132268,Roadster,Western,jeans,Women,roadster women blue bootcut mid rise clean look stretchable jeans,,2199,879.60,0.00,"26, 28, 30, 32, 34, 36",4.2,644
https://www.myntra.com/tops/tokyo-talkies/tokyo-talkies-women-navy-blue-printed-tiered-top/8195043/buy,8195043,Tokyo Talkies,Western,tops,Women,tokyo talkies women navy blue printed tiered top,,849,407.52,0.00,"S, M, L, XL",4.1,644
https://www.myntra.com/tops/roadster/roadster-women-black-solid-v-neck-top/11401808/buy,11401808,Roadster,Western,tops,Women,roadster women black solid v neck top,,899,494.45,0.00,"XS, S, M, L, XL",4.3,644
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-striped-tshirts/17525602/buy,17525602,Mast & Harbour,Western,tshirts,Women,mast  harbour women pack of 2 striped tshirts,,1598,,470.00,"XL, L, M, S, XS",4.2,644
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-men-white--blue-striped-polo-collar-t-shirt/4149423/buy,4149423,Mast & Harbour,Topwear,tshirts,Men,mast  harbour men white  blue striped polo collar t shirt,519,1299,779.40,519.00,"S, M, L, XL",4.2,643
https://www.myntra.com/shirts/mast--harbour/mast--harbour-men-red-slim-fit-solid-casual-shirt/2178633/buy,2178633,Mast & Harbour,Topwear,shirts,Men,mast  harbour men red slim fit solid casual shirt,599,1499,899.40,599.00,"38, 40, 42, 44",4,643
https://www.myntra.com/tshirts/wrogn/wrogn-men-charcoal-grey--black-colourblocked-polo-collar-pure-cotton-t-shirt/10188255/buy,10188255,WROGN,Topwear,tshirts,Men,wrogn men charcoal grey  black colourblocked polo collar pure cotton t shirt,799,1599,799.50,799.00,"S, M, L, XL, XXL",4.2,643
https://www.myntra.com/sweatshirts/mast--harbour/mast--harbour-men-navy-blue--mustard-yellow-colourblocked-hooded-sweatshirt/10136913/buy,10136913,Mast & Harbour,Topwear,sweatshirts,Men,mast  harbour men navy blue  mustard yellow colourblocked hooded sweatshirt,799,1999,1199.40,799.00,"S, M, L, XL",4.1,643
https://www.myntra.com/kurtas/sangria/sangria-women-navy-blue--golden-striped-straight-kurta/8944837/buy,8944837,Sangria,Indian Wear,kurtas,Women,sangria women navy blue  golden striped straight kurta,584,1299,714.45,584.00,"XS, S, M, L, XL, XXL, 3XL",4.3,643
https://www.myntra.com/tshirts/moda-rapido/moda-rapido-women-grey-melange-solid-v-neck-pure-cotton-t-shirt/8813229/buy,8813229,Moda Rapido,Plus Size,tshirts,Women,moda rapido women grey melange solid v neck pure cotton t shirt,279,699,419.40,279.00,"XS, S, M, L, XL, XXL, 3XL",4.2,643
https://www.myntra.com/dresses/kook-n-keech/kook-n-keech-women-grey-melange-printed-t-shirt-dress/2414651/buy,2414651,Kook N Keech,Western,dresses,Women,kook n keech women grey melange printed t shirt dress,,1599,1100.00,0.00,"XS, S, M, L, XL",4,643
https://www.myntra.com/dresses/kassually/kassually-women-purple-high-low-maxi-dress/11348386/buy,11348386,KASSUALLY,Western,dresses,Women,kassually women purple high low maxi dress,,1599,911.43,0.00,"XS, S, M, L, XL, XXL",4.1,643
https://www.myntra.com/tshirts/roadster/roadster-women-green-solid-boxy-fit-round-neck-t-shirt/11401664/buy,11401664,Roadster,Western,tshirts,Women,roadster women green solid boxy fit round neck t shirt,,799,399.50,0.00,"XS, S, M, L, XL",4.3,643
https://www.myntra.com/kurtas/sojanya/sojanya-men-black-solid-straight-kurta/11562728/buy,11562728,SOJANYA,Indian Wear,kurtas,Men,sojanya men black solid straight kurta,764,1699,934.45,764.00,"S, M, L, XL, XXL",4.2,642
https://www.myntra.com/boxers/jockey/jockey-men-assorted-checked-pure-cotton-boxers-1222-0110/11445084/buy,11445084,Jockey,Inner Wear &  Sleep Wear,boxers,Men,jockey men assorted checked pure cotton boxers 1222 0110,,439,,534.07,"S, M, L",4.2,642
https://www.myntra.com/tshirts/wrogn/wrogn-men-mustard-yellow--green-colourblocked-slim-fit-round-neck-pure-cotton-t-shirt/11364038/buy,11364038,WROGN,Topwear,tshirts,Men,wrogn men mustard yellow  green colourblocked slim fit round neck pure cotton t shirt,599,1199,599.50,599.00,"S, M, L, XL, XXL",4.1,642
https://www.myntra.com/tshirts/maniac/maniac-men-yellow--navy-striped-round-neck-pure-cotton-t-shirt/9200809/buy,9200809,Maniac,Topwear,tshirts,Men,maniac men yellow  navy striped round neck pure cotton t shirt,417,949,531.44,417.00,"S, M, L, XL",3.8,642
https://www.myntra.com/kurtas/herenow/herenow-women-solid-green-pintuck-pleated-straight-kurta/14430996/buy,14430996,HERE&NOW,Indian Wear,kurtas,Women,herenow women solid green pintuck pleated straight kurta,439,1099,659.40,439.00,"XS, S, M, L, XL, XXL, 3XL",4.3,642
https://www.myntra.com/kurta-sets/sangria/sangria-women-bown-zari-embroidered-flared-kurta-pant-dupatta-set/12104668/buy,12104668,Sangria,Indian Wear,kurta-sets,Women,sangria women bown zari embroidered flared kurta pant dupatta set,2199,4399,2199.50,2199.00,"XS, S, M, L, XL, XXL, 3XL",4.4,642
https://www.myntra.com/bra/zivame/zivame-beige-solid-non-wired-non-padded-everyday-bra-zi1880/11505988/buy,11505988,Zivame,Lingerie & Sleep Wear,bra,Women,zivame beige solid non wired non padded everyday bra zi1880,426,449,22.45,426.00,"32DD, 32E, 34DD, 34F, 36DD, 36E, 36F, 38DD, 38E, 38F, 40C, 40D, 40DD, 40E, 42C, 42D, 42DD, 44DD",4.3,642
https://www.myntra.com/tops/harpa/harpa-navy-blue-polka-dots-printed-top/13532790/buy,13532790,Harpa,Western,tops,Women,harpa navy blue polka dots printed top,,1399,699.50,0.00,"XS, S, M, L",4.1,642
https://www.myntra.com/shirts/highlander/highlander-men-blue-slim-fit-solid-casual-shirt/6491770/buy,6491770,HIGHLANDER,Topwear,shirts,Men,highlander men blue slim fit solid casual shirt,587,1249,661.97,587.00,"39, 40, 42, 44",4.1,641
https://www.myntra.com/shirts/highlander/highlander-men-blue--white-slim-fit-checked-roll-up-sleeves-casual-shirt/8651931/buy,8651931,HIGHLANDER,Topwear,shirts,Men,highlander men blue  white slim fit checked roll up sleeves casual shirt,506,1299,792.39,506.00,"39, 40, 42, 44",3.6,641
https://www.myntra.com/shirts/roadster/roadster-men-grey-printed-pure-cotton-sustainable-casual-shirt/11326176/buy,11326176,Roadster,Topwear,shirts,Men,roadster men grey printed pure cotton sustainable casual shirt,749,1499,749.50,749.00,"38, 40, 42, 44",4.3,641
https://www.myntra.com/shirts/herenow/herenow-men-navy-blue--green-slim-fit-printed-casual-shirt/11158214/buy,11158214,HERE&NOW,Topwear,shirts,Men,herenow men navy blue  green slim fit printed casual shirt,906,1649,742.05,906.00,"38, 40, 42, 44, 46",4.3,641
https://www.myntra.com/sweatshirts/kook-n-keech/kook-n-keech-men-black-solid-hooded-sweatshirt/6838451/buy,6838451,Kook N Keech,Topwear,sweatshirts,Men,kook n keech men black solid hooded sweatshirt,549,2199,1649.25,549.00,"S, M, L, XL",4.2,641
https://www.myntra.com/shirts/roadster/roadster-men-blue-sustainable-denim-shirt/12164228/buy,12164228,Roadster,Topwear,shirts,Men,roadster men blue sustainable denim shirt,,509,,726.11,"38, 40, 42, 44, 46, 48",4.2,641
https://www.myntra.com/tshirts/roadster/roadster-men-teal-blue--black-printed-round-neck-pure-cotton-t-shirt/12003924/buy,12003924,Roadster,Topwear,tshirts,Men,roadster men teal blue  black printed round neck pure cotton t shirt,494,899,404.55,494.00,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.1,641
https://www.myntra.com/nightdress/etc/etc-mustard-yellow--black-checked-nightdress/12442112/buy,12442112,ETC,Lingerie & Sleep Wear,nightdress,Women,etc mustard yellow  black checked nightdress,329,1099,769.30,329.00,"S, M, L, XL",4.2,641
https://www.myntra.com/bra/prettycat/prettycat-white-lace-non-wired-lightly-padded-bandeau-bra/2525386/buy,2525386,PrettyCat,Lingerie & Sleep Wear,bra,Women,prettycat white lace non wired lightly padded bandeau bra,399,799,399.50,399.00,"30A, 30B, 32A, 32B, 34A, 34B, 36A, 36B",3.7,641
https://www.myntra.com/sweatshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black-solid-running-sweatshirt/9965779/buy,9965779,HRX by Hrithik Roshan,Sports Wear,sweatshirts,Women,hrx by hrithik roshan women black solid running sweatshirt,1099,2199,1099.50,1099.00,"XS, S, M, L, XL, XXL",4.5,641
https://www.myntra.com/dresses/berrylush/berrylush-black--white-floral-print-fit-and-flare-dress/12388862/buy,12388862,Berrylush,Western,dresses,Women,berrylush black  white floral print fit and flare dress,,1699,747.56,0.00,"S, M, L, XL",4.4,641
https://www.myntra.com/jeans/tokyo-talkies/tokyo-talkies-women-black-regular-fit-high-rise-clean-look-stretchable-jeans/13100548/buy,13100548,Tokyo Talkies,Western,jeans,Women,tokyo talkies women black regular fit high rise clean look stretchable jeans,,1699,1002.41,0.00,"26, 28, 30, 32, 34",4.1,641
